,sector_0,sector_1,sector_2,sector_3,sector_4,sector_5,sector_6,sector_7,sector_8,sector_9,sector_10,sector_11,sector_12,sector_13,sector_14,sector_15,sector_16,sector_17,sector_18,sector_19,sector_20,sector_21,sector_22,sector_23,sector_24,sector_25,sector_26,sector_27,sector_28,sector_29,sector_30,sector_31,sector_32,sector_33,sector_34,sector_35,sector_36,sector_37,sector_38,sector_39,sector_40,sector_41,sector_42,sector_43,sector_44,sector_45,sector_46,sector_47,sector_48,sector_49,sector_50,sector_51,sector_52,sector_53,sector_54,sector_55,sector_56,sector_57,sector_58,sector_59,sector_60,sector_61,sector_62,sector_63,sector_64,sector_65
0,0.9123668398548344,0.9712672884608404,0.8185728171493806,1.0006716699424467,0.7896992781407379,0.9426453870132411,0.9330409950971643,0.9398287623139063,0.9901289539043091,0.995789873104191,0.9232230370311231,0.9550757237511234,1.0331721691699236,0.8121860132845341,0.9418125515646575,1.0128850419199966,0.9357434616175676,1.0942878139777832,1.0637990045493453,0.9898101112452147,1.2389010399002456,1.0434479839187885,1.0927453933693088,0.9385647429336005,0.9914861961385469,0.9907260400312418,1.019937042219045,1.038876148272824,0.9412197874068036,1.0495297017420953,1.274716500488742,0.9296536436313034,0.9944030691633439,0.9665354176648606,1.0677521792074351,1.5030273520975153,1.0776314075083673,0.8848939788299515,0.9883886955820782,0.8455206426106292,1.185759244678945,0.8668102838306971,0.9019914102289893,1.1908549527595211,1.0000885938249766,0.8514134867975192,0.9008802862841988,0.8843519405131041,0.7763817163234589,0.9684895449424393,0.9273736103487301,1.0347614941410974,0.8835165469368023,0.9560172934986577,0.9693775529600308,1.0663681097008584,0.9550286829323852,0.9606717728316079,0.9040222454309709,0.9033585737625647,0.9369992998369946,1.0470445899303733,0.9973117718616307,1.0808314250711897,1.089774776614978,0.979035760466388
1,1.061659395754992,0.8031895054596125,1.103252470948447,0.9976400658309919,0.8491445887102553,0.9170038221897909,0.99563054955936,1.0614502001469317,1.1057373328612992,0.9343073121618424,1.1739758648578265,0.9866256594038617,1.0761257431649103,1.2286391851723395,1.3006560715902975,1.0762948065604148,0.9748920943003979,0.8893355239105282,1.02203686977081,1.1611392625732069,1.269065186529649,1.0807081911283833,1.0477975002383078,1.0827867546843986,1.0625464674123262,0.9767001871590595,0.945692747376379,0.9039071645250034,0.9497142090310043,1.004517310947289,1.1386675207649213,1.0183162948682987,0.9390168892112585,1.021697293849087,1.0259974146266908,1.2563939787605283,0.9775280301522764,0.7961807469130453,0.9749680710880048,0.9207998748834948,1.1569722760007868,1.0512762676343452,1.1300892337842388,0.8577346959540441,1.1894879448275746,1.099857841618685,1.10687815350476,1.032200281648316,1.0930348759736546,1.0931935210982537,0.9926104090011297,1.0489576312115148,0.865444663450641,1.002023432768413,0.9249264906315621,0.9009621994496547,0.9959092891732773,0.9555673466853526,0.8671862279008967,1.0003697524348674,0.9603482160908168,0.9064581010661394,1.0153612945215547,0.865136605208299,0.9177326710263728,0.9522973801926031
2,1.346213308025771,1.4306873586895212,1.390384747865092,0.9671486871960279,1.5626549722862069,1.1759853652144818,1.0094231860905776,1.2563815286392606,0.9642520780871232,0.8681141041499914,1.224266620361624,1.0637506875744769,1.0463629529661067,1.2708964918088903,1.0219176463487365,0.9229318798833795,0.899976278698828,0.9550625308036673,0.9519987570460904,1.0985905258522988,0.9191515825762833,1.064095850747521,1.0889181755831867,1.0053497612647109,1.001486824299469,0.9023843658059887,0.9342953155968401,0.9530961991389715,0.9444785639453184,1.0256134780257666,1.081776134279022,1.0441467251649355,0.6746499789251801,1.010294175545777,0.8682952237534841,0.9127639913577095,0.8475937658492768,1.037435921725702,0.9772373284676588,0.8915913531524431,0.9773212551936477,1.0392342697752286,0.7942112947521558,1.1304813533704245,0.6257174370829292,0.5985545878624826,0.6835724541787658,1.264340133855524,0.7366249895924826,0.9307234413761439,0.9660935224068017,1.2533357729072712,0.8693166160608224,1.135005039980493,0.9521874356111547,0.9715678553892382,0.9390280311822371,0.9342515562805301,0.9193898555086808,0.8617272994915722,0.9093630833949585,1.0967865742333016,0.973407960559728,0.9355205267778722,1.0793063518660648,1.022477865463935
3,0.802960033146854,0.5973576285721824,0.6604556320388344,1.075249131281873,0.84365507643656,0.7708799435583849,0.8502667011383856,0.8363777125476142,0.8091627942739045,0.9170774277965393,0.5958614730881653,0.6409255107287485,0.8846374298860391,0.6713924589431819,0.8671697333126388,0.8360773461074776,0.9867625950750272,0.8396967102400877,0.758349688548826,0.6677849930325611,0.7301375748849439,0.8257034654632098,0.859090558100963,0.9829261640139879,0.7391487850220853,0.9634251992371228,1.1141871182639869,1.0034161515060112,0.9508936843357116,1.1045299093273382,1.0197046688547884,0.8570889035615027,1.0118559059363044,0.9689818643198991,0.9351625540511677,0.9764479395121,1.130524127636802,0.8539788529624687,1.02503097826467,1.0498633594762257,1.2408517222797444,1.2378370481071415,1.0526505838551068,1.3809870403457172,1.792380404471789,1.1018600735627317,1.664697331302677,1.1908815815923892,1.0769602734894184,1.0935784970602607,0.9539054280699583,1.015823583748236,0.913462217040068,0.9772689127910876,1.0336165478356596,0.9381963997037251,0.9754846592918842,0.9354032592715811,0.8543937504542257,0.9843456921100009,1.0281855077901727,1.0598359996665063,1.0180258510587856,0.9723290062486157,1.1769528066864061,1.0457519941192746
4,1.0159114178841255,1.08564522498361,0.9880053215141194,1.0990120494634308,1.0075103262357283,1.160222451712046,1.0721175762679664,1.1037326968278938,1.0260620390699244,1.0097998640132744,1.5344007478856374,0.9695130168236833,1.0178717086492184,0.9241334577828789,0.8707589143002931,0.9049777678006669,1.0914958971802717,1.12669487362574,1.0127982535193523,0.957815767665352,1.0622866127940576,1.0395494150254847,1.0965892623344606,1.0778132120131552,1.0768406802979031,1.0120239037551195,0.9885164420316815,1.1420526069060821,1.0665038373888822,0.99286009382781,0.8159045662937133,0.957046526248147,0.9411607265042949,0.9950056962309962,1.18963560434322,1.0297516213493692,1.0440444807114715,0.8317038053427869,0.9163673177939453,0.9697423679224114,1.0810916769005032,1.2454991750636086,0.8984284544566153,0.7184662900342306,1.1850329161803794,0.8858937969169228,1.104101131624048,0.824830355875912,1.0800440583380913,0.9770542823175403,1.0647611703451674,1.216553450152165,1.0359597329765704,1.1199958045862788,0.9427896080846345,0.9648461145245584,1.0579949244779165,1.0905081771077991,1.0340832722141204,1.312391091658112,0.9418878320859154,1.086837263385714,1.0242489957785355,1.0498735879285206,0.9321122825600511,0.9746058822326353
5,0.8993656668492621,0.6137003264877751,1.3679378285199126,0.8347749341773035,1.4592811166353419,1.0363670108614427,1.0644749086368182,0.937987510127222,1.069501592361787,0.9497293796249342,0.8859728556145631,0.9292570510431641,0.9921110355560852,1.4568496352396043,0.9031141179763463,0.9327772030938699,0.852343567503419,0.8287452303526742,1.0444150404002597,1.1176583054159634,1.3371624215865314,1.0049027856183566,0.9621492480337449,0.9840761441870854,1.0186332368531583,0.9676554008876188,0.9426246503140825,1.0017596611665194,0.8920910303948852,0.9457975977847936,0.9298373003546361,1.0282167525482695,1.05918627876754,1.032066229906297,1.0005165398499365,0.9880558686723356,0.9408832391902984,0.6848081649786448,0.9987738389875421,0.8860015643396675,1.705099781554776,1.018293171635407,0.5996063613859764,0.8719515898139478,1.152716035120812,1.2901682416712317,1.1792457755256711,1.3535355788267505,0.960055653293555,1.1150072540405704,0.8992358019616998,0.9596939872854114,0.9122727734770435,0.8917088451039952,0.8152818972423233,1.065350641653343,0.9608463071389105,0.939028147725087,0.8688256200981389,0.9823010348964427,0.890002761114136,0.9112541076138398,0.9673886605050622,1.0627814730234297,1.0096655976859288,0.9613509898794393
6,1.3382642800867985,1.130379198884225,1.1507668435405205,0.9003799298668769,0.8743079031323183,1.4174723774508695,0.9703348461487351,1.1641070270088867,0.9915558929621934,0.8647623989519456,1.086562110857932,0.905370606565178,0.9170017614266889,1.1301051652010317,0.9729205975127451,0.9885093997545641,1.0095830123863359,0.983822281362624,0.9858710081161811,1.0578264294025617,0.9810876493885606,0.9056867671182559,0.867105181013564,1.0446301580740174,1.072140334888265,0.990223211047939,1.0789039621040424,1.1047829648388605,1.0273197512673677,0.9072832898313512,0.9942361722664265,0.9704918420143612,1.0499214335675233,1.0620802068155408,0.9466277026892516,1.0525168492505923,1.1500027765897058,1.355315949071736,0.9734564916174571,0.7919594904582183,2.1721623484948633,1.3441397262181765,0.7469079393664463,0.9840101121751614,0.798497672435995,1.3467692663551332,0.8620155616479218,0.9595858986099753,0.8684343576069647,0.8412331211091274,1.0145511369945093,0.7964462537123201,0.7969282481130575,1.0144120867784179,0.9469734238731987,0.9166663418347722,0.9757308026382862,0.9620420778207145,0.969131968045846,1.1192876950618142,0.9850024534639906,1.0069325657417443,1.0208757035360634,0.8798503997750774,0.9724278587791004,0.8714928418113644
7,0.8214783201441275,0.6005554167946072,1.1264267181297833,0.9476017146079558,1.3349482379028426,0.9429970936783553,1.0270713642852751,0.834780780130401,0.9581592524797701,0.9995643503674115,0.8445748088149205,0.9648007488832244,0.9745919269019193,1.036513298686565,1.0505767522617666,1.0560849642858026,1.005240625634137,1.1305336719344203,0.9963101539479279,0.8998544275011088,0.7072830273885877,0.9633931914534345,0.9141527412139416,1.0664745381059546,0.9899341581385811,0.857278486076152,1.029349490293936,1.1210932864070757,0.9232293297028912,0.893069496215244,1.7126012225225629,1.0518767126239692,1.159391306563848,1.0463661970958942,0.7419718194030541,1.0925584705045746,1.0176136196964685,0.7625204204895626,1.1449874688408992,1.0148049561863473,1.5089675232963062,1.1537489610443203,1.9453938302455445,1.1123672553635708,0.8098416583746262,0.9966536802337781,0.8787768484294282,1.0476761439346436,1.0574621553589472,1.0071970026287562,1.1662443961246998,0.9703184604996892,0.9331152535170951,1.1207754809824362,0.9692250681670582,0.9343457414856796,0.9815707541246758,0.9468519443784499,1.012899764988767,1.244904427171377,1.0913593192702722,1.2140017638114893,0.999098459276733,0.9527370283381948,1.0789505746909875,0.9552904003057343
8,1.1275957636714813,1.268561777464883,1.254980744567113,1.1589096009616162,1.2076029853598909,1.3249841135414044,1.0584233212060683,1.113558002271888,1.0532723140206632,0.9441846533930388,1.2276695654202983,1.0377061655086022,0.9466157926387637,1.138230223525003,1.0210063141130807,1.0663753998916667,0.9961230582010308,0.9840136462460263,0.9960820120572106,1.0522198086281946,0.9395070633825641,1.0536267467524176,0.9424900022548804,0.880076384732467,0.9610279823606408,0.9573195726263803,0.9702391439413315,0.886340606614596,0.9783272828517849,0.9456542129287643,0.6677609615630187,0.9845336679317543,0.9159340599114988,0.9137590335166527,0.9893734432420686,1.0652070244387768,0.6984032099275437,0.8463855266851112,0.8749581082879628,1.0835040580419237,1.0277045536904432,1.0919024361671021,0.9032854272489529,0.7968432082526682,1.3686147605331385,1.0641190871525883,1.2392163464073107,1.2917229359055427,1.072631346433926,1.0608918650038486,0.9316457746983945,0.8649144032362137,0.8212936292546477,0.938625799379628,0.9936584216854871,0.917541348127891,0.9822037385747922,0.8784532962575153,1.0034495764692501,0.9554596116483899,0.8872698767826334,1.0555500529619048,0.9126020523149805,1.0912457874083508,0.9676938628872289,0.9056510928487829
9,0.984414959877427,0.7862506624315783,0.9007261520041937,0.7884067197949965,1.210055701489116,0.8410929895984558,0.9899259761374006,1.006998964388643,1.1009499292109886,0.9564588355973844,1.0147190674032807,1.0134879942783805,0.9102168231910195,1.0778022879348466,1.1016517027377497,0.9383548475974166,0.9573821825781934,1.054868139738935,0.9876831287805864,0.9904794087150356,1.3368531845358957,1.0407512647748924,1.1664715269850054,0.9864063380379342,0.9803425052455667,0.9366177053319278,1.0125953142166362,0.8127863984965004,1.0765103756786603,0.9667660957937312,1.0579105362212633,1.0576474664876012,1.0894129546973506,0.9555324361865959,1.0237304280373074,0.9221830192202154,0.7690456480268141,1.2919469617361,0.8605067291676857,0.8585430046388651,0.8139271745274554,0.8993634688246351,1.5625827487266166,1.061239679400127,0.8656247314565387,1.4543107754797817,0.8785855660819433,1.0977195200684249,0.8864230910123108,0.9040660287790521,1.0061344920436521,1.0550228823098493,0.9640045079524142,0.9508395994053215,0.8915843011507666,0.914693764805021,0.9427514167393328,0.8919220795685283,1.128662535128197,1.031122523679313,0.8452921674979839,0.9526010477757202,0.9426275574775224,0.89656810448918,1.044668291293838,0.9099899380582688
10,0.7356692957001323,0.7286906459566709,1.0649985216963618,1.0712106208128962,1.328416094499849,1.0921058856719241,0.9309629031848774,0.8706423700252724,0.9182678197513677,0.9610528911691987,0.9014187327866539,0.9279574894788766,1.1695330009232012,0.9842890337352344,0.9079692790820062,0.924664832404829,0.885164038022956,1.0774176768305266,1.0012596008590224,0.9864961964311136,1.267080603784696,0.9806132558990811,0.9032602678827186,0.798208460437133,0.9112852006226096,0.8724937495308044,0.8343709295722307,0.9868079930115274,0.9127636842383531,0.951622953173545,0.943706330835285,1.0317671368582018,0.8775325069118733,0.9190670498369818,0.8272012526155119,1.0359683796365329,0.967357061628893,0.6961878753762949,1.0798852281529225,0.9283679337152448,0.9430650915245581,1.2553307572909254,1.939410624664199,1.7320642031533717,1.5903769340404545,0.3394149969152758,1.3034794342655605,0.8821168112924458,0.8849896973309886,0.9235206323813787,0.896778599846894,0.8611681009000749,0.9233479036485907,0.9886831983993688,0.9601317765335875,0.8748374147317586,0.8623543288119582,0.9046080120754688,0.9167162904451173,1.0105961185747856,0.9408213424679985,1.036321790112403,0.8883761121749582,0.9901563242526181,1.3094521357412554,1.0448573120552793
